AdjClose,Close,Datetime,High,Low,Open,Volume,_id
1960.22998046875,1960.22998046875,2014-06-01T04:00:00.000Z,1968.1700439453125,1915.97998046875,1923.8699951171875,63283380000,60f3ef0c653934d4cd51d9a6
1930.6700439453125,1930.6700439453125,2014-07-01T04:00:00.000Z,1991.3900146484375,1930.6700439453125,1962.2900390625,66524690000,60f3ef0c653934d4cd51d9a7
2003.3699951171875,2003.3699951171875,2014-08-01T04:00:00.000Z,2005.0400390625,1904.780029296875,1929.800048828125,58131140000,60f3ef0c653934d4cd51d9a8
1972.2900390625,1972.2900390625,2014-09-01T04:00:00.000Z,2019.260009765625,1964.0400390625,2004.0699462890625,66706000000,60f3ef0c653934d4cd51d9a9
2018.050048828125,2018.050048828125,2014-10-01T04:00:00.000Z,2018.18994140625,1820.6600341796875,1971.43994140625,93714040000,60f3ef0c653934d4cd51d9aa
2067.56005859375,2067.56005859375,2014-11-01T04:00:00.000Z,2075.760009765625,2001.010009765625,2018.2099609375,63600190000,60f3ef0c653934d4cd51d9ab
2058.89990234375,2058.89990234375,2014-12-01T05:00:00.000Z,2093.550048828125,1972.56005859375,2065.780029296875,80743820000,60f3ef0c653934d4cd51d9ac
1994.989990234375,1994.989990234375,2015-01-01T05:00:00.000Z,2072.360107421875,1988.1199951171875,2058.89990234375,77330040000,60f3ef0c653934d4cd51d9ad
2104.5,2104.5,2015-02-01T05:00:00.000Z,2119.590087890625,1980.9000244140625,1996.6700439453125,68775560000,60f3ef0c653934d4cd51d9ae
2067.889892578125,2067.889892578125,2015-03-01T05:00:00.000Z,2117.52001953125,2039.68994140625,2105.22998046875,76675850000,60f3ef0c653934d4cd51d9af
2085.510009765625,2085.510009765625,2015-04-01T04:00:00.000Z,2125.919921875,2048.3798828125,2067.6298828125,72060940000,60f3ef0c653934d4cd51d9b0
2107.389892578125,2107.389892578125,2015-05-01T04:00:00.000Z,2134.719970703125,2067.929931640625,2087.3798828125,65187730000,60f3ef0d653934d4cd51d9b1
2063.110107421875,2063.110107421875,2015-06-01T04:00:00.000Z,2129.8701171875,2056.320068359375,2108.639892578125,73213980000,60f3ef0d653934d4cd51d9b2
2103.840087890625,2103.840087890625,2015-07-01T04:00:00.000Z,2132.820068359375,2044.02001953125,2067,77920590000,60f3ef0d653934d4cd51d9b3
1972.1800537109375,1972.1800537109375,2015-08-01T04:00:00.000Z,2112.659912109375,1867.010009765625,2104.489990234375,84626790000,60f3ef0d653934d4cd51d9b4
1920.030029296875,1920.030029296875,2015-09-01T04:00:00.000Z,2020.8599853515625,1871.9100341796875,1970.0899658203125,79989370000,60f3ef0d653934d4cd51d9b5
2079.360107421875,2079.360107421875,2015-10-01T04:00:00.000Z,2094.320068359375,1893.699951171875,1919.6500244140625,85844900000,60f3ef0d653934d4cd51d9b6
2080.409912109375,2080.409912109375,2015-11-01T04:00:00.000Z,2116.47998046875,2019.3900146484375,2080.760009765625,75943590000,60f3ef0d653934d4cd51d9b7
2043.93994140625,2043.93994140625,2015-12-01T05:00:00.000Z,2104.27001953125,1993.260009765625,2082.929931640625,83649260000,60f3ef0d653934d4cd51d9b8
1940.239990234375,1940.239990234375,2016-01-01T05:00:00.000Z,2038.199951171875,1812.2900390625,2038.199951171875,92409770000,60f3ef0d653934d4cd51d9b9
1932.22998046875,1932.22998046875,2016-02-01T05:00:00.000Z,1962.9599609375,1810.0999755859375,1936.93994140625,93049560000,60f3ef0d653934d4cd51d9ba
2059.739990234375,2059.739990234375,2016-03-01T05:00:00.000Z,2072.2099609375,1937.0899658203125,1937.0899658203125,92639420000,60f3ef0d653934d4cd51d9bb
2065.300048828125,2065.300048828125,2016-04-01T04:00:00.000Z,2111.050048828125,2033.800048828125,2056.6201171875,81124990000,60f3ef0d653934d4cd51d9bc
2096.949951171875,2096.949951171875,2016-05-01T04:00:00.000Z,2103.47998046875,2025.9100341796875,2067.169921875,78883600000,60f3ef0d653934d4cd51d9bd
2098.860107421875,2098.860107421875,2016-06-01T04:00:00.000Z,2120.550048828125,1991.6800537109375,2093.93994140625,86852700000,60f3ef0e653934d4cd51d9be
2173.60009765625,2173.60009765625,2016-07-01T04:00:00.000Z,2177.090087890625,2074.02001953125,2099.340087890625,69530250000,60f3ef0e653934d4cd51d9bf
2170.949951171875,2170.949951171875,2016-08-01T04:00:00.000Z,2193.81005859375,2147.580078125,2173.14990234375,75610310000,60f3ef0e653934d4cd51d9c0
2168.27001953125,2168.27001953125,2016-09-01T04:00:00.000Z,2187.8701171875,2119.1201171875,2171.330078125,77270240000,60f3ef0e653934d4cd51d9c1
2126.14990234375,2126.14990234375,2016-10-01T04:00:00.000Z,2169.60009765625,2114.719970703125,2164.330078125,73196630000,60f3ef0e653934d4cd51d9c2
2198.81005859375,2198.81005859375,2016-11-01T04:00:00.000Z,2214.10009765625,2083.7900390625,2128.679931640625,88299760000,60f3ef0e653934d4cd51d9c3
2238.830078125,2238.830078125,2016-12-01T05:00:00.000Z,2277.530029296875,2187.43994140625,2200.169921875,75251240000,60f3ef0e653934d4cd51d9c4
2278.8701171875,2278.8701171875,2017-01-01T05:00:00.000Z,2300.989990234375,2245.1298828125,2251.570068359375,70483180000,60f3ef0e653934d4cd51d9c5
2363.639892578125,2363.639892578125,2017-02-01T05:00:00.000Z,2371.5400390625,2271.64990234375,2285.590087890625,69162420000,60f3ef0e653934d4cd51d9c6
2362.719970703125,2362.719970703125,2017-03-01T05:00:00.000Z,2400.97998046875,2322.25,2380.1298828125,81547770000,60f3ef0e653934d4cd51d9c7
2384.199951171875,2384.199951171875,2017-04-01T04:00:00.000Z,2398.159912109375,2328.949951171875,2362.340087890625,65265670000,60f3ef0e653934d4cd51d9c8
2411.800048828125,2411.800048828125,2017-05-01T04:00:00.000Z,2418.7099609375,2352.719970703125,2388.5,79607170000,60f3ef0e653934d4cd51d9c9
2423.409912109375,2423.409912109375,2017-06-01T04:00:00.000Z,2453.820068359375,2405.699951171875,2415.64990234375,81002490000,60f3ef0e653934d4cd51d9ca
2470.300048828125,2470.300048828125,2017-07-01T04:00:00.000Z,2484.0400390625,2407.699951171875,2431.389892578125,63169400000,60f3ef0e653934d4cd51d9cb
2471.64990234375,2471.64990234375,2017-08-01T04:00:00.000Z,2490.8701171875,2417.35009765625,2477.10009765625,70616030000,60f3ef0f653934d4cd51d9cc
2519.360107421875,2519.360107421875,2017-09-01T04:00:00.000Z,2519.43994140625,2446.550048828125,2474.419921875,66337980000,60f3ef0f653934d4cd51d9cd
2575.260009765625,2575.260009765625,2017-10-01T04:00:00.000Z,2582.97998046875,2520.39990234375,2521.199951171875,70871570000,60f3ef0f653934d4cd51d9ce
2647.580078125,2647.580078125,2017-11-01T04:00:00.000Z,2657.739990234375,2557.449951171875,2583.2099609375,73173260000,60f3ef0f653934d4cd51d9cf
2673.610107421875,2673.610107421875,2017-12-01T05:00:00.000Z,2694.969970703125,2605.52001953125,2645.10009765625,65251190000,60f3ef0f653934d4cd51d9d0
2823.81005859375,2823.81005859375,2018-01-01T05:00:00.000Z,2872.8701171875,2682.360107421875,2683.72998046875,76860120000,60f3ef0f653934d4cd51d9d1
2713.830078125,2713.830078125,2018-02-01T05:00:00.000Z,2835.9599609375,2532.68994140625,2816.449951171875,79579410000,60f3ef0f653934d4cd51d9d2
2640.8701171875,2640.8701171875,2018-03-01T05:00:00.000Z,2801.89990234375,2585.889892578125,2715.219970703125,76369800000,60f3ef0f653934d4cd51d9d3
2648.050048828125,2648.050048828125,2018-04-01T04:00:00.000Z,2717.489990234375,2553.800048828125,2633.449951171875,69648590000,60f3ef0f653934d4cd51d9d4
2705.27001953125,2705.27001953125,2018-05-01T04:00:00.000Z,2742.239990234375,2594.6201171875,2642.9599609375,75617280000,60f3ef0f653934d4cd51d9d5
2718.3701171875,2718.3701171875,2018-06-01T04:00:00.000Z,2791.469970703125,2691.989990234375,2718.699951171875,77439710000,60f3ef0f653934d4cd51d9d6
2816.2900390625,2816.2900390625,2018-07-01T04:00:00.000Z,2848.030029296875,2698.949951171875,2704.949951171875,64542170000,60f3ef0f653934d4cd51d9d7
2901.52001953125,2901.52001953125,2018-08-01T04:00:00.000Z,2916.5,2796.340087890625,2821.169921875,69238220000,60f3ef0f653934d4cd51d9d8
2913.97998046875,2913.97998046875,2018-09-01T04:00:00.000Z,2940.909912109375,2864.1201171875,2896.9599609375,62492080000,60f3ef0f653934d4cd51d9d9
2711.739990234375,2711.739990234375,2018-10-01T04:00:00.000Z,2939.860107421875,2603.5400390625,2926.2900390625,91327930000,60f3ef10653934d4cd51d9da
2760.169921875,2760.169921875,2018-11-01T04:00:00.000Z,2815.14990234375,2631.090087890625,2717.580078125,80080110000,60f3ef10653934d4cd51d9db
2506.85009765625,2506.85009765625,2018-12-01T05:00:00.000Z,2800.179931640625,2346.580078125,2790.5,83522570000,60f3ef10653934d4cd51d9dc
2704.10009765625,2704.10009765625,2019-01-01T05:00:00.000Z,2708.949951171875,2443.9599609375,2476.9599609375,80401630000,60f3ef10653934d4cd51d9dd
2784.489990234375,2784.489990234375,2019-02-01T05:00:00.000Z,2813.489990234375,2681.830078125,2702.320068359375,70183430000,60f3ef10653934d4cd51d9de
2834.39990234375,2834.39990234375,2019-03-01T05:00:00.000Z,2860.31005859375,2722.27001953125,2798.219970703125,78596280000,60f3ef10653934d4cd51d9df
2945.830078125,2945.830078125,2019-04-01T04:00:00.000Z,2949.52001953125,2848.6298828125,2848.6298828125,69604840000,60f3ef10653934d4cd51d9e0
2752.06005859375,2752.06005859375,2019-05-01T04:00:00.000Z,2954.1298828125,2750.52001953125,2952.330078125,76860120000,60f3ef10653934d4cd51d9e1
2941.760009765625,2941.760009765625,2019-06-01T04:00:00.000Z,2964.14990234375,2728.81005859375,2751.530029296875,70904280000,60f3ef10653934d4cd51d9e2
2980.3798828125,2980.3798828125,2019-07-01T04:00:00.000Z,3027.97998046875,2952.219970703125,2971.409912109375,70349470000,60f3ef10653934d4cd51d9e3
2926.4599609375,2926.4599609375,2019-08-01T04:00:00.000Z,3013.590087890625,2822.1201171875,2980.320068359375,79599440000,60f3ef10653934d4cd51d9e4
2976.739990234375,2976.739990234375,2019-09-01T04:00:00.000Z,3021.989990234375,2891.85009765625,2909.010009765625,73992330000,60f3ef10653934d4cd51d9e5
3037.56005859375,3037.56005859375,2019-10-01T04:00:00.000Z,3050.10009765625,2855.93994140625,2983.68994140625,77564550000,60f3ef10653934d4cd51d9e6
3140.97998046875,3140.97998046875,2019-11-01T04:00:00.000Z,3154.260009765625,3050.719970703125,3050.719970703125,72179920000,60f3ef11653934d4cd51d9e7
3230.780029296875,3230.780029296875,2019-12-01T05:00:00.000Z,3247.929931640625,3070.330078125,3143.85009765625,72054000000,60f3ef11653934d4cd51d9e8
3225.52001953125,3225.52001953125,2020-01-01T05:00:00.000Z,3337.77001953125,3214.639892578125,3244.669921875,77104420000,60f3ef11653934d4cd51d9e9
2954.219970703125,2954.219970703125,2020-02-01T05:00:00.000Z,3393.52001953125,2855.840087890625,3235.659912109375,84292270000,60f3ef11653934d4cd51d9ea
2584.590087890625,2584.590087890625,2020-03-01T05:00:00.000Z,3136.719970703125,2191.860107421875,2974.280029296875,161801100000,60f3ef11653934d4cd51d9eb
2912.429931640625,2912.429931640625,2020-04-01T04:00:00.000Z,2954.860107421875,2447.489990234375,2498.080078125,123163450000,60f3ef11653934d4cd51d9ec
3044.31005859375,3044.31005859375,2020-05-01T04:00:00.000Z,3068.669921875,2766.639892578125,2869.090087890625,106799100000,60f3ef11653934d4cd51d9ed
3100.2900390625,3100.2900390625,2020-06-01T04:00:00.000Z,3233.1298828125,2965.659912109375,3038.780029296875,131044000000,60f3ef11653934d4cd51d9ee
3271.1201171875,3271.1201171875,2020-07-01T04:00:00.000Z,3279.989990234375,3101.169921875,3105.919921875,97197020000,60f3ef11653934d4cd51d9ef
3500.31005859375,3500.31005859375,2020-08-01T04:00:00.000Z,3514.77001953125,3284.530029296875,3288.260009765625,84402300000,60f3ef11653934d4cd51d9f0
3363,3363,2020-09-01T04:00:00.000Z,3588.110107421875,3209.449951171875,3507.43994140625,92084120000,60f3ef11653934d4cd51d9f1
3269.9599609375,3269.9599609375,2020-10-01T04:00:00.000Z,3549.85009765625,3233.93994140625,3385.8701171875,89737600000,60f3ef11653934d4cd51d9f2
3621.6298828125,3621.6298828125,2020-11-01T04:00:00.000Z,3645.989990234375,3279.739990234375,3296.199951171875,100977880000,60f3ef11653934d4cd51d9f3
3756.070068359375,3756.070068359375,2020-12-01T05:00:00.000Z,3760.199951171875,3633.39990234375,3645.8701171875,96056410000,60f3ef11653934d4cd51d9f4
3714.239990234375,3714.239990234375,2021-01-01T05:00:00.000Z,3870.89990234375,3662.7099609375,3764.610107421875,105548790000,60f3ef12653934d4cd51d9f5
3811.14990234375,3811.14990234375,2021-02-01T05:00:00.000Z,3950.429931640625,3725.6201171875,3731.169921875,98596960000,60f3ef12653934d4cd51d9f6
3972.889892578125,3972.889892578125,2021-03-01T05:00:00.000Z,3994.409912109375,3723.340087890625,3842.510009765625,120863560000,60f3ef12653934d4cd51d9f7
4181.169921875,4181.169921875,2021-04-01T04:00:00.000Z,4218.77978515625,3992.780029296875,3992.780029296875,82869290000,60f3ef12653934d4cd51d9f8
4204.10986328125,4204.10986328125,2021-05-01T04:00:00.000Z,4238.0400390625,4056.8798828125,4191.97998046875,75155370000,60f3ef12653934d4cd51d9f9
4297.5,4297.5,2021-06-01T04:00:00.000Z,4302.43017578125,4164.39990234375,4216.52001953125,85705180000,60f3ef12653934d4cd51d9fa
4327.16015625,4327.16015625,2021-07-01T04:00:00.000Z,4393.68017578125,4289.3701171875,4300.72998046875,34276830000,60f3ef12653934d4cd51d9fb
4327.16015625,4327.16015625,2021-07-16T21:03:31.000Z,4375.08984375,4322.52978515625,4367.43017578125,2027107000,60f3ef12653934d4cd51d9fc
